model,soc,soh,battery_temp,battery_capacity_kwh,model_cluster
emeya r,48.88923260195336,99.89405270408662,30.59486293983836,98.9,3
emeya r,48.88923260195336,99.89381640484952,29.93718059322166,98.9,3
emeya r,48.88923260195336,99.89357582633016,32.0525766730921,98.9,3
ev6 gt,38.255738076695735,99.8931010589378,29.39987868069989,80.0,0
ev6 gt,27.8159849692788,99.89260220506412,32.03274646190961,80.0,0
ev6 gt,27.8159849692788,99.89236011811114,26.0698734826025,80.0,0
ev6 gt,27.8159849692788,99.892122047107,28.43865002067253,80.0,0
ev6 gt,27.8159849692788,99.8918907137102,31.442907250006392,80.0,0
ev6 gt,27.8159849692788,99.89166080825808,31.016702373461683,80.0,0
ev6 gt,27.8159849692788,99.8914282614419,31.862638070117526,80.0,0
ev6 gt,27.8159849692788,99.89118524046398,32.06430104013207,80.0,0
ev6 gt,27.8159849692788,99.89095312793212,32.41593603277501,80.0,0
ev6 gt,27.8159849692788,99.89070100878048,26.032403257731342,80.0,0
ev6 gt,27.8159849692788,99.8904625871117,28.65492008747379,80.0,0
3 long range performance,80.0,99.8897788454065,31.400072819000776,107.0,4
i5 xdrive40 touring (my25),68.84565810325027,99.88931247077076,31.036139959478465,81.2,1
i5 xdrive40 touring (my25),68.84565810325027,99.88906154016853,26.393614780924764,81.2,1
i5 xdrive40 touring (my25),68.84565810325027,99.88881693322767,27.91816088877177,81.2,1
i5 xdrive40 touring (my25),68.84565810325027,99.88858248359982,31.794320902408927,81.2,1
i5 xdrive40 touring (my25),68.84565810325027,99.88833786095502,27.219001628798026,81.2,1
i5 xdrive40 touring (my25),68.84565810325027,99.8880986424587,31.58191322472405,81.2,1
i5 xdrive40 touring (my25),68.84565810325027,99.88784609873623,30.806330980764244,81.2,1
i5 xdrive40 touring (my25),68.84565810325027,99.88761087287568,32.48432332515242,81.2,1
i5 xdrive40 touring (my25),68.84565810325027,99.8873596479873,29.31953680219876,81.2,1
i5 xdrive40 touring (my25),68.84565810325027,99.8871100103636,30.49744025496866,81.2,1
i5 xdrive40 touring (my25),68.84565810325027,99.88687558564465,31.867824195210467,81.2,1
i5 xdrive40 touring (my25),68.84565810325027,99.8866306838515,31.722898399064537,81.2,1
mustang mach-e er awd (my25),59.13754519379926,99.88614956555276,34.27744535035647,88.0,2
emeya r,47.5895068995556,99.88564961715308,32.31911792153708,98.9,3
emeya r,47.5895068995556,99.88540245925329,31.214402824359723,98.9,3
emeya r,47.5895068995556,99.88515367363856,28.580579931159228,98.9,3
emeya r,47.5895068995556,99.88490293184344,29.61597913305897,98.9,3
emeya r,47.5895068995556,99.88466327301904,29.495037704996584,98.9,3
emeya r,47.5895068995556,99.88443130998569,26.81595172415827,98.9,3
emeya r,47.5895068995556,99.88418688584082,29.722397265495207,98.9,3
emeya r,47.5895068995556,99.88395414360984,31.4730353274838,98.9,3
emeya r,47.5895068995556,99.8837239229754,34.04857752776424,98.9,3
emeya r,47.5895068995556,99.88348887819596,29.545596740597684,98.9,3
ev6 gt,37.443396349263686,99.88301601168132,28.802742659663306,80.0,0
ev6 gt,27.68897297462261,99.88252727049218,31.954628834679973,80.0,0
ev6 gt,27.68897297462261,99.88227366948878,28.91116790478597,80.0,0
ev6 gt,27.68897297462261,99.88202939813873,26.88329234013057,80.0,0
ev6 gt,27.68897297462261,99.88177681123724,32.52220305743496,80.0,0
ev6 gt,27.68897297462261,99.88153790128504,30.09503828731357,80.0,0
ev6 gt,27.68897297462261,99.88130060323654,27.14271937791048,80.0,0
ev6 gt,27.68897297462261,99.8810665020754,30.641023323528188,80.0,0
ev6 gt,27.68897297462261,99.88081536160708,30.735675224892088,80.0,0
ev6 gt,27.68897297462261,99.8805637874445,31.43174364308064,80.0,0
ev6 gt,27.68897297462261,99.88033079718656,30.05709270135516,80.0,0
ev6 gt,27.68897297462261,99.88007812681164,27.23235521339681,80.0,0
ev6 gt,27.68897297462261,99.87983811969332,26.612326552040933,80.0,0
ev6 gt,27.68897297462261,99.87959961875936,30.73896505241884,80.0,0
ev6 gt,27.68897297462261,99.87935429169212,32.53883599304858,80.0,0
ev6 gt,27.68897297462261,99.87910694367513,28.82785662338196,80.0,0
ev6 gt,27.68897297462261,99.87886106014533,27.15680796746187,80.0,0
3 long range performance,80.0,99.8781663951806,30.733028246286818,107.0,4
i5 xdrive40 touring (my25),68.86563466169203,99.87769720360475,30.4682274831792,81.2,1
i5 xdrive40 touring (my25),68.86563466169203,99.87745314264852,30.7645629904428,81.2,1
i5 xdrive40 touring (my25),68.86563466169203,99.87720519172952,26.81341246150989,81.2,1
i5 xdrive40 touring (my25),68.86563466169203,99.8769729777272,33.68817770900351,81.2,1
mustang mach-e er awd (my25),57.67952191942022,99.8764968800816,29.867303926934515,88.0,2
emeya r,45.980390500522695,99.87602229067043,29.692749627657573,98.9,3
ev6 gt,35.471891651410914,99.8755601677769,32.669649915322054,80.0,0
ev6 gt,35.471891651410914,99.87532965826236,22.980092940970067,80.0,0
ev6 gt,35.471891651410914,99.875097546809,26.396286081595424,80.0,0
ev6 gt,35.471891651410914,99.87484437275285,33.03312930889201,80.0,0
ev6 gt,35.471891651410914,99.8745989227084,28.95516127469934,80.0,0
ev6 gt,35.471891651410914,99.87436103223592,25.485037569094217,80.0,0
ev6 gt,35.471891651410914,99.874109905368,28.61732385546396,80.0,0
ev6 gt,35.471891651410914,99.87386346867414,29.42030367198824,80.0,0
ev6 gt,35.471891651410914,99.8736245795329,30.05109751807322,80.0,0
ev6 gt,35.471891651410914,99.87338944546696,31.986954288941096,80.0,0
ev6 gt,35.471891651410914,99.873155514463,28.05936669988985,80.0,0
ev6 gt,35.471891651410914,99.87290716845683,27.337150717841755,80.0,0
ev6 gt,35.471891651410914,99.87267375635057,31.26529114109345,80.0,0
ev6 gt,35.471891651410914,99.87242223092996,30.555590163872644,80.0,0
ev6 gt,35.471891651410914,99.872188439159,30.74445521013688,80.0,0
ev6 gt,35.471891651410914,99.87195620061595,30.774204907956936,80.0,0
ev6 gt,35.471891651410914,99.8717036527666,28.47074157353143,80.0,0
ev6 gt,23.81153007819379,99.87119805194752,33.14889883692993,80.0,0
3 long range performance,80.0,99.87049528319874,30.433526710870662,107.0,4
3 long range performance,80.0,99.87025728355562,29.4562780169405,107.0,4
3 long range performance,80.0,99.87000391457325,29.88851180778348,107.0,4
3 long range performance,80.0,99.86975829192374,33.09031938521204,107.0,4
i5 xdrive40 touring (my25),68.565916059426,99.86925942667273,29.60779699645672,81.2,1
mustang mach-e er awd (my25),56.92755771751144,99.86879698562718,36.10185968410321,88.0,2
emeya r,47.12130741361743,99.86832106526002,32.609037565607345,98.9,3
emeya r,47.12130741361743,99.86807688756151,28.14653341440628,98.9,3
emeya r,47.12130741361743,99.86784517953537,27.47657122506483,98.9,3
emeya r,47.12130741361743,99.86759157526735,29.281911862898585,98.9,3
emeya r,47.12130741361743,99.8673393369168,30.007519416448893,98.9,3
emeya r,47.12130741361743,99.8671067855681,26.402268198550303,98.9,3
emeya r,47.12130741361743,99.86686867695174,31.306138552605347,98.9,3
emeya r,47.12130741361743,99.86663031435378,30.63718526554317,98.9,3
emeya r,47.12130741361743,99.86638825156209,28.514735748540577,98.9,3
emeya r,47.12130741361743,99.8661424442813,28.95066517957398,98.9,3
emeya r,47.12130741361743,99.86589856341496,33.460549809199144,98.9,3
emeya r,47.12130741361743,99.865647427092,27.76502858684069,98.9,3
emeya r,47.12130741361743,99.86540182141488,30.957885738761902,98.9,3
ev6 gt,36.96908479822091,99.864932607409,30.209552060443773,80.0,0
ev6 gt,25.544674953818085,99.8644403916495,28.97234629939135,80.0,0
ev6 gt,25.544674953818085,99.86418802786405,30.705356644248702,80.0,0
ev6 gt,25.544674953818085,99.8639568431768,31.901232770299856,80.0,0
ev6 gt,25.544674953818085,99.86371066426034,28.152481359223703,80.0,0
ev6 gt,25.544674953818085,99.8634627750336,33.1754598121356,80.0,0
ev6 gt,25.544674953818085,99.8632194559004,29.06575988489343,80.0,0
ev6 gt,25.544674953818085,99.86298131937406,35.89575565887867,80.0,0
ev6 gt,25.544674953818085,99.86275036168296,29.83271846240443,80.0,0
ev6 gt,25.544674953818085,99.86249901380565,29.635915306474477,80.0,0
ev6 gt,25.544674953818085,99.86225468378434,30.30115089539872,80.0,0
3 long range performance,80.0,99.86158780474406,30.13959494090781,107.0,4
i5 xdrive40 touring (my25),69.55217131387398,99.86111572770632,33.17639920819859,81.2,1
i5 xdrive40 touring (my25),69.55217131387398,99.86086802260964,31.709556272491355,81.2,1
i5 xdrive40 touring (my25),69.55217131387398,99.86061831898311,33.740303038095874,81.2,1
i5 xdrive40 touring (my25),69.55217131387398,99.86038502073968,27.954079536812547,81.2,1
i5 xdrive40 touring (my25),69.55217131387398,99.86014476076714,30.55891695504549,81.2,1
i5 xdrive40 touring (my25),69.55217131387398,99.85991420701326,31.09290413846412,81.2,1
i5 xdrive40 touring (my25),69.55217131387398,99.85966277594768,29.73207846050204,81.2,1
i5 xdrive40 touring (my25),69.55217131387398,99.859422410042,32.66833699653061,81.2,1
i5 xdrive40 touring (my25),69.55217131387398,99.85917503908716,31.791133649029145,81.2,1
i5 xdrive40 touring (my25),69.55217131387398,99.85892181689758,31.562284018306062,81.2,1
i5 xdrive40 touring (my25),69.55217131387398,99.85867279287152,28.64437023581111,81.2,1
i5 xdrive40 touring (my25),69.55217131387398,99.8584305831492,26.67515103509356,81.2,1
mustang mach-e er awd (my25),59.53322627972509,99.85792743746828,28.472033377109778,88.0,2
emeya r,48.96295831284024,99.85744325666808,31.157894487293763,98.9,3
emeya r,48.96295831284024,99.8571954962806,31.9748624336724,98.9,3
emeya r,48.96295831284024,99.85695838149796,31.7756583999139,98.9,3
emeya r,48.96295831284024,99.85672308536944,28.51144699592983,98.9,3
emeya r,48.96295831284024,99.85647676858896,30.02272567429969,98.9,3
emeya r,48.96295831284024,99.85623921230126,28.430622217768928,98.9,3
emeya r,48.96295831284024,99.85599045275994,26.96160342131246,98.9,3
emeya r,48.96295831284024,99.85575582888102,30.194902126997853,98.9,3
emeya r,48.96295831284024,99.85551184049152,28.449889743394458,98.9,3
emeya r,48.96295831284024,99.8552583886578,29.99904947801034,98.9,3
emeya r,38.9747900415798,99.8547782404666,30.316488099171625,98.9,3
ev6 gt,29.31150869028273,99.854294113365,32.87345068449041,80.0,0
ev6 gt,29.31150869028273,99.85404953632862,28.160926538916023,80.0,0
ev6 gt,29.31150869028273,99.85381136209908,27.606558040173475,80.0,0
ev6 gt,29.31150869028273,99.853565712772,30.78051401997907,80.0,0
ev6 gt,29.31150869028273,99.85331904093992,28.027337874963926,80.0,0
ev6 gt,29.31150869028273,99.85308265062076,29.681639520669435,80.0,0
ev6 gt,29.31150869028273,99.85284416059484,31.53023988858129,80.0,0
ev6 gt,29.31150869028273,99.8526064445371,29.592336247058924,80.0,0
ev6 gt,29.31150869028273,99.8523703720304,28.55545631337984,80.0,0
ev6 gt,29.31150869028273,99.85213676829216,27.019079444420527,80.0,0
ev6 gt,29.31150869028273,99.85188366598511,28.421569699623102,80.0,0
ev6 gt,29.31150869028273,99.85164793489749,30.22704237310344,80.0,0
3 long range performance,80.0,99.85094700443524,30.102330526678973,107.0,4
i5 xdrive40 touring (my25),69.27104121233639,99.85046481649754,32.05500753418757,81.2,1
i5 xdrive40 touring (my25),69.27104121233639,99.85022284545882,26.28573251075615,81.2,1
i5 xdrive40 touring (my25),69.27104121233639,99.84997297977208,28.79216853966423,81.2,1
i5 xdrive40 touring (my25),69.27104121233639,99.84972230870773,27.3980963045473,81.2,1
i5 xdrive40 touring (my25),69.27104121233639,99.84948285227092,32.55066696506054,81.2,1
i5 xdrive40 touring (my25),69.27104121233639,99.84923368705066,34.096120913265416,81.2,1
i5 xdrive40 touring (my25),69.27104121233639,99.84898969448028,31.93376783290016,81.2,1
i5 xdrive40 touring (my25),69.27104121233639,99.848742906252,30.229983779363053,81.2,1
i5 xdrive40 touring (my25),69.27104121233639,99.84851043717272,29.366645033834686,81.2,1
i5 xdrive40 touring (my25),69.27104121233639,99.84826117068724,34.954568417131554,81.2,1
mustang mach-e er awd (my25),59.53880906696414,99.84777917898316,27.52688579968418,88.0,2
emeya r,48.182010785706375,99.84729676954042,32.44223483375335,98.9,3
emeya r,48.182010785706375,99.84706451931052,27.591880436292765,98.9,3
emeya r,48.182010785706375,99.8468289804178,32.03974586532116,98.9,3
emeya r,48.182010785706375,99.84659870545788,27.651577145053597,98.9,3
emeya r,48.182010785706375,99.846353373715,28.78813827673448,98.9,3
emeya r,48.182010785706375,99.84611374320124,27.544616528174604,98.9,3
emeya r,48.182010785706375,99.84588286782602,32.398197574179704,98.9,3
emeya r,48.182010785706375,99.84563630467396,29.301198010475037,98.9,3
emeya r,48.182010785706375,99.84538400737416,27.751472530683778,98.9,3
emeya r,48.182010785706375,99.84513302614056,29.825979368251417,98.9,3
emeya r,48.182010785706375,99.84488547520854,28.37972712272792,98.9,3
emeya r,48.182010785706375,99.84463281941812,34.519559914408504,98.9,3
ev6 gt,37.53247237464387,99.84412660886254,30.661030785828007,80.0,0
ev6 gt,27.73467748883339,99.84366352855542,33.39750186691556,80.0,0
ev6 gt,27.73467748883339,99.84342949177824,29.633997772668643,80.0,0
ev6 gt,27.73467748883339,99.8431804408496,33.1143184061233,80.0,0
ev6 gt,27.73467748883339,99.8429499347056,30.307330363243416,80.0,0
ev6 gt,27.73467748883339,99.84270321391313,29.73713250435033,80.0,0
ev6 gt,27.73467748883339,99.8424611103606,28.30344889235026,80.0,0
ev6 gt,27.73467748883339,99.84220764004516,29.666929945746404,80.0,0
ev6 gt,27.73467748883339,99.84196342703176,31.355373279098007,80.0,0
ev6 gt,27.73467748883339,99.84171984020507,30.77873040530156,80.0,0
ev6 gt,27.73467748883339,99.84148824983347,31.50702501822094,80.0,0
3 long range performance,80.0,99.84079625858108,29.629734347309352,107.0,4
i5 xdrive40 touring (my25),68.6022593255239,99.84032978739346,32.47050822370487,81.2,1
i5 xdrive40 touring (my25),68.6022593255239,99.84009158026274,31.37257275947954,81.2,1
i5 xdrive40 touring (my25),68.6022593255239,99.83984054248752,29.426960582197783,81.2,1
i5 xdrive40 touring (my25),68.6022593255239,99.8395900307792,31.926012723252864,81.2,1
i5 xdrive40 touring (my25),68.6022593255239,99.83935692336314,28.93128074267777,81.2,1
i5 xdrive40 touring (my25),68.6022593255239,99.83911108579296,28.446895696369765,81.2,1
i5 xdrive40 touring (my25),68.6022593255239,99.83887621753225,27.739771683994977,81.2,1
i5 xdrive40 touring (my25),68.6022593255239,99.83862637645478,28.797580912944586,81.2,1
i5 xdrive40 touring (my25),68.6022593255239,99.83838001180536,30.591994510915548,81.2,1
i5 xdrive40 touring (my25),68.6022593255239,99.8381438119609,29.36230640400814,81.2,1
i5 xdrive40 touring (my25),68.6022593255239,99.83789525143118,25.85896445217029,81.2,1
i5 xdrive40 touring (my25),68.6022593255239,99.83766084232671,32.89005752030192,81.2,1
mustang mach-e er awd (my25),57.30083800591345,99.8372003969844,29.86220286356987,88.0,2
emeya r,47.14102094551569,99.83669353786595,32.26532707692231,98.9,3
emeya r,47.14102094551569,99.83644977895518,30.167444430309367,98.9,3
emeya r,47.14102094551569,99.83621167899294,29.530674825259275,98.9,3
emeya r,47.14102094551569,99.8359776286078,30.65536619537342,98.9,3
emeya r,47.14102094551569,99.83573671981964,32.43343909668795,98.9,3
emeya r,47.14102094551569,99.83549490110082,29.827763984650755,98.9,3
emeya r,47.14102094551569,99.83525461086955,30.05250417212074,98.9,3
emeya r,47.14102094551569,99.83501755889648,28.03584356623902,98.9,3
emeya r,47.14102094551569,99.83477597254524,30.196679367664984,98.9,3
emeya r,47.14102094551569,99.83453676332128,32.4034775322245,98.9,3
ev6 gt,36.927717913318936,99.83406735912668,30.93228227647008,80.0,0
ev6 gt,27.20300652063772,99.83359083088575,29.960685948510356,80.0,0
ev6 gt,27.20300652063772,99.8333525415418,29.17311145093808,80.0,0
ev6 gt,27.20300652063772,99.83311689984048,27.9219911353162,80.0,0
ev6 gt,27.20300652063772,99.83287795722562,28.334304514737443,80.0,0
ev6 gt,27.20300652063772,99.83262880016429,27.071172869738152,80.0,0
ev6 gt,27.20300652063772,99.8323881305313,28.96502742681372,80.0,0
ev6 gt,27.20300652063772,99.83215670906556,33.4012817147019,80.0,0
ev6 gt,27.20300652063772,99.83192600172092,28.59180728901098,80.0,0
ev6 gt,27.20300652063772,99.83168302587332,29.51200062682559,80.0,0
ev6 gt,27.20300652063772,99.83145247179137,31.4511630581926,80.0,0
ev6 gt,27.20300652063772,99.83120715629305,29.97568267105283,80.0,0
ev6 gt,27.20300652063772,99.8309726478504,26.84456976662329,80.0,0
ev6 gt,27.20300652063772,99.8307400433048,32.23253970743272,80.0,0
ev6 gt,27.20300652063772,99.83048660360812,28.50220063404089,80.0,0
ev6 gt,27.20300652063772,99.83024498712228,28.58910114528245,80.0,0
ev6 gt,27.20300652063772,99.82999374871818,29.28990105243017,80.0,0
3 long range performance,80.0,99.82932416742032,32.54610382319852,107.0,4
i5 xdrive40 touring (my25),69.51031430246167,99.8288529316618,31.016110413502712,81.2,1
i5 xdrive40 touring (my25),69.51031430246167,99.82859999368372,30.71583772837688,81.2,1
i5 xdrive40 touring (my25),69.51031430246167,99.82836707571032,28.549222903257885,81.2,1
i5 xdrive40 touring (my25),69.51031430246167,99.82812220581916,31.54120382767524,81.2,1
mustang mach-e er awd (my25),58.84145224439264,99.8276604542878,27.47754688750705,88.0,2
emeya r,47.417371019993006,99.82716556289736,30.751160468398755,98.9,3
ev6 gt,37.41081334092117,99.82668853199186,31.54082710563696,80.0,0
ev6 gt,37.41081334092117,99.82645360148952,29.406455853528712,80.0,0
ev6 gt,37.41081334092117,99.82622320850592,29.775983286573457,80.0,0
ev6 gt,37.41081334092117,99.82597053544931,33.20539871492572,80.0,0
ev6 gt,37.41081334092117,99.825722556388,33.00895646346735,80.0,0
ev6 gt,37.41081334092117,99.82548900595134,30.263898615602898,80.0,0
ev6 gt,37.41081334092117,99.82523963286962,30.84985863519392,80.0,0
ev6 gt,37.41081334092117,99.82499512271836,32.32804417574922,80.0,0
ev6 gt,37.41081334092117,99.82475910106776,31.318523775610533,80.0,0
ev6 gt,37.41081334092117,99.8245137984715,28.787517194017703,80.0,0
ev6 gt,37.41081334092117,99.82428293304696,28.040919483126125,80.0,0
ev6 gt,37.41081334092117,99.82405225204435,33.472692746672735,80.0,0
ev6 gt,37.41081334092117,99.82380929464664,32.015731253056686,80.0,0
ev6 gt,37.41081334092117,99.82356457171004,28.298995944164297,80.0,0
ev6 gt,37.41081334092117,99.8233164414555,29.187656938300385,80.0,0
