model,soc,soh,battery_temp,battery_capacity_kwh,model_cluster
ev6 gt,35.47189165,99.87459892,28.95516127,80.0,0
ev6 gt,35.47189165,99.87436103,25.48503757,80.0,0
ev6 gt,35.47189165,99.87410991,28.61732386,80.0,0
ev6 gt,35.47189165,99.87386347,29.42030367,80.0,0
ev6 gt,35.47189165,99.87362458,30.05109752,80.0,0
ev6 gt,35.47189165,99.87338945,31.98695429,80.0,0
ev6 gt,35.47189165,99.87315551,28.0593667,80.0,0
ev6 gt,35.47189165,99.87290717,27.33715072,80.0,0
ev6 gt,35.47189165,99.87267376,31.26529114,80.0,0
ev6 gt,35.47189165,99.87242223,30.55559016,80.0,0
ev6 gt,35.47189165,99.87218844,30.74445521,80.0,0
ev6 gt,35.47189165,99.8719562,30.77420491,80.0,0
ev6 gt,35.47189165,99.87170365,28.47074157,80.0,0
ev6 gt,23.81153008,99.87119805,33.14889884,80.0,0
3 long range performance,80.0,99.87049528,30.43352671,107.0,4
3 long range performance,80.0,99.87025728,29.45627802,107.0,4
3 long range performance,80.0,99.87000391,29.88851181,107.0,4
3 long range performance,80.0,99.86975829,33.09031939,107.0,4
i5 xdrive40 touring (my25),68.56591606,99.86925943,29.607797,81.2,1
mustang mach-e er awd (my25),56.92755772,99.86879699,36.10185968,88.0,2
emeya r,47.12130741,99.86832107,32.60903757,98.9,3
emeya r,47.12130741,99.86807689,28.14653341,98.9,3
emeya r,47.12130741,99.86784518,27.47657123,98.9,3
emeya r,47.12130741,99.86759158,29.28191186,98.9,3
emeya r,47.12130741,99.86733934,30.00751942,98.9,3
emeya r,47.12130741,99.86710679,26.4022682,98.9,3
emeya r,47.12130741,99.86686868,31.30613855,98.9,3
emeya r,47.12130741,99.86663031,30.63718527,98.9,3
emeya r,47.12130741,99.86638825,28.51473575,98.9,3
emeya r,47.12130741,99.86614244,28.95066518,98.9,3
emeya r,47.12130741,99.86589856,33.46054981,98.9,3
emeya r,47.12130741,99.86564743,27.76502859,98.9,3
emeya r,47.12130741,99.86540182,30.95788574,98.9,3
ev6 gt,36.9690848,99.86493261,30.20955206,80.0,0
ev6 gt,25.54467495,99.86444039,28.9723463,80.0,0
ev6 gt,25.54467495,99.86418803,30.70535664,80.0,0
ev6 gt,25.54467495,99.86395684,31.90123277,80.0,0
ev6 gt,25.54467495,99.86371066,28.15248136,80.0,0
ev6 gt,25.54467495,99.86346278,33.17545981,80.0,0
ev6 gt,25.54467495,99.86321946,29.06575988,80.0,0
ev6 gt,25.54467495,99.86298132,35.89575566,80.0,0
ev6 gt,25.54467495,99.86275036,29.83271846,80.0,0
ev6 gt,25.54467495,99.86249901,29.63591531,80.0,0
ev6 gt,25.54467495,99.86225468,30.3011509,80.0,0
3 long range performance,80.0,99.8615878,30.13959494,107.0,4
i5 xdrive40 touring (my25),69.55217131,99.86111573,33.17639921,81.2,1
i5 xdrive40 touring (my25),69.55217131,99.86086802,31.70955627,81.2,1
i5 xdrive40 touring (my25),69.55217131,99.86061832,33.74030304,81.2,1
i5 xdrive40 touring (my25),69.55217131,99.86038502,27.95407954,81.2,1
i5 xdrive40 touring (my25),69.55217131,99.86014476,30.55891696,81.2,1
i5 xdrive40 touring (my25),69.55217131,99.85991421,31.09290414,81.2,1
i5 xdrive40 touring (my25),69.55217131,99.85966278,29.73207846,81.2,1
i5 xdrive40 touring (my25),69.55217131,99.85942241,32.668337,81.2,1
i5 xdrive40 touring (my25),69.55217131,99.85917504,31.79113365,81.2,1
i5 xdrive40 touring (my25),69.55217131,99.85892182,31.56228402,81.2,1
i5 xdrive40 touring (my25),69.55217131,99.85867279,28.64437024,81.2,1
i5 xdrive40 touring (my25),69.55217131,99.85843058,26.67515104,81.2,1
mustang mach-e er awd (my25),59.53322628,99.85792744,28.47203338,88.0,2
emeya r,48.96295831,99.85744326,31.15789449,98.9,3
emeya r,48.96295831,99.8571955,31.97486243,98.9,3
emeya r,48.96295831,99.85695838,31.7756584,98.9,3
emeya r,48.96295831,99.85672309,28.511447,98.9,3
emeya r,48.96295831,99.85647677,30.02272567,98.9,3
emeya r,48.96295831,99.85623921,28.43062222,98.9,3
emeya r,48.96295831,99.85599045,26.96160342,98.9,3
emeya r,48.96295831,99.85575583,30.19490213,98.9,3
emeya r,48.96295831,99.85551184,28.44988974,98.9,3
emeya r,48.96295831,99.85525839,29.99904948,98.9,3
emeya r,38.97479004,99.85477824,30.3164881,98.9,3
ev6 gt,29.31150869,99.85429411,32.87345068,80.0,0
ev6 gt,29.31150869,99.85404954,28.16092654,80.0,0
ev6 gt,29.31150869,99.85381136,27.60655804,80.0,0
ev6 gt,29.31150869,99.85356571,30.78051402,80.0,0
ev6 gt,29.31150869,99.85331904,28.02733787,80.0,0
ev6 gt,29.31150869,99.85308265,29.68163952,80.0,0
ev6 gt,29.31150869,99.85284416,31.53023989,80.0,0
ev6 gt,29.31150869,99.85260644,29.59233625,80.0,0
ev6 gt,29.31150869,99.85237037,28.55545631,80.0,0
ev6 gt,29.31150869,99.85213677,27.01907944,80.0,0
ev6 gt,29.31150869,99.85188367,28.4215697,80.0,0
ev6 gt,29.31150869,99.85164793,30.22704237,80.0,0
3 long range performance,80.0,99.850947,30.10233053,107.0,4
i5 xdrive40 touring (my25),69.27104121,99.85046482,32.05500753,81.2,1
i5 xdrive40 touring (my25),69.27104121,99.85022285,26.28573251,81.2,1
i5 xdrive40 touring (my25),69.27104121,99.84997298,28.79216854,81.2,1
i5 xdrive40 touring (my25),69.27104121,99.84972231,27.3980963,81.2,1
i5 xdrive40 touring (my25),69.27104121,99.84948285,32.55066697,81.2,1
i5 xdrive40 touring (my25),69.27104121,99.84923369,34.09612091,81.2,1
i5 xdrive40 touring (my25),69.27104121,99.84898969,31.93376783,81.2,1
i5 xdrive40 touring (my25),69.27104121,99.84874291,30.22998378,81.2,1
i5 xdrive40 touring (my25),69.27104121,99.84851044,29.36664503,81.2,1
i5 xdrive40 touring (my25),69.27104121,99.84826117,34.95456842,81.2,1
mustang mach-e er awd (my25),59.53880907,99.84777918,27.5268858,88.0,2
emeya r,48.18201079,99.84729677,32.44223483,98.9,3
emeya r,48.18201079,99.84706452,27.59188044,98.9,3
emeya r,48.18201079,99.84682898,32.03974587,98.9,3
emeya r,48.18201079,99.84659871,27.65157715,98.9,3
emeya r,48.18201079,99.84635337,28.78813828,98.9,3
emeya r,48.18201079,99.84611374,27.54461653,98.9,3
emeya r,48.18201079,99.84588287,32.39819757,98.9,3
emeya r,48.18201079,99.8456363,29.30119801,98.9,3
emeya r,48.18201079,99.84538401,27.75147253,98.9,3
emeya r,48.18201079,99.84513303,29.82597937,98.9,3
emeya r,48.18201079,99.84488548,28.37972712,98.9,3
emeya r,48.18201079,99.84463282,34.51955991,98.9,3
ev6 gt,37.53247237,99.84412661,30.66103079,80.0,0
ev6 gt,27.73467749,99.84366353,33.39750187,80.0,0
ev6 gt,27.73467749,99.84342949,29.63399777,80.0,0
ev6 gt,27.73467749,99.84318044,33.11431841,80.0,0
ev6 gt,27.73467749,99.84294993,30.30733036,80.0,0
ev6 gt,27.73467749,99.84270321,29.7371325,80.0,0
ev6 gt,27.73467749,99.84246111,28.30344889,80.0,0
ev6 gt,27.73467749,99.84220764,29.66692995,80.0,0
ev6 gt,27.73467749,99.84196343,31.35537328,80.0,0
ev6 gt,27.73467749,99.84171984,30.77873041,80.0,0
ev6 gt,27.73467749,99.84148825,31.50702502,80.0,0
3 long range performance,80.0,99.84079626,29.62973435,107.0,4
i5 xdrive40 touring (my25),68.60225933,99.84032979,32.47050822,81.2,1
i5 xdrive40 touring (my25),68.60225933,99.84009158,31.37257276,81.2,1
i5 xdrive40 touring (my25),68.60225933,99.83984054,29.42696058,81.2,1
i5 xdrive40 touring (my25),68.60225933,99.83959003,31.92601272,81.2,1
i5 xdrive40 touring (my25),68.60225933,99.83935692,28.93128074,81.2,1
i5 xdrive40 touring (my25),68.60225933,99.83911109,28.4468957,81.2,1
i5 xdrive40 touring (my25),68.60225933,99.83887622,27.73977168,81.2,1
i5 xdrive40 touring (my25),68.60225933,99.83862638,28.79758091,81.2,1
i5 xdrive40 touring (my25),68.60225933,99.83838001,30.59199451,81.2,1
i5 xdrive40 touring (my25),68.60225933,99.83814381,29.3623064,81.2,1
i5 xdrive40 touring (my25),68.60225933,99.83789525,25.85896445,81.2,1
i5 xdrive40 touring (my25),68.60225933,99.83766084,32.89005752,81.2,1
mustang mach-e er awd (my25),57.30083801,99.8372004,29.86220286,88.0,2
emeya r,47.14102095,99.83669354,32.26532708,98.9,3
emeya r,47.14102095,99.83644978,30.16744443,98.9,3
emeya r,47.14102095,99.83621168,29.53067483,98.9,3
emeya r,47.14102095,99.83597763,30.6553662,98.9,3
emeya r,47.14102095,99.83573672,32.4334391,98.9,3
emeya r,47.14102095,99.8354949,29.82776398,98.9,3
emeya r,47.14102095,99.83525461,30.05250417,98.9,3
emeya r,47.14102095,99.83501756,28.03584357,98.9,3
emeya r,47.14102095,99.83477597,30.19667937,98.9,3
emeya r,47.14102095,99.83453676,32.40347753,98.9,3
ev6 gt,36.92771791,99.83406736,30.93228228,80.0,0
ev6 gt,27.20300652,99.83359083,29.96068595,80.0,0
ev6 gt,27.20300652,99.83335254,29.17311145,80.0,0
ev6 gt,27.20300652,99.8331169,27.92199114,80.0,0
ev6 gt,27.20300652,99.83287796,28.33430451,80.0,0
ev6 gt,27.20300652,99.8326288,27.07117287,80.0,0
ev6 gt,27.20300652,99.83238813,28.96502743,80.0,0
ev6 gt,27.20300652,99.83215671,33.40128171,80.0,0
ev6 gt,27.20300652,99.831926,28.59180729,80.0,0
ev6 gt,27.20300652,99.83168303,29.51200063,80.0,0
ev6 gt,27.20300652,99.83145247,31.45116306,80.0,0
ev6 gt,27.20300652,99.83120716,29.97568267,80.0,0
ev6 gt,27.20300652,99.83097265,26.84456977,80.0,0
ev6 gt,27.20300652,99.83074004,32.23253971,80.0,0
ev6 gt,27.20300652,99.8304866,28.50220063,80.0,0
ev6 gt,27.20300652,99.83024499,28.58910115,80.0,0
ev6 gt,27.20300652,99.82999375,29.28990105,80.0,0
3 long range performance,80.0,99.82932417,32.54610382,107.0,4
i5 xdrive40 touring (my25),69.5103143,99.82885293,31.01611041,81.2,1
i5 xdrive40 touring (my25),69.5103143,99.82859999,30.71583773,81.2,1
i5 xdrive40 touring (my25),69.5103143,99.82836708,28.5492229,81.2,1
i5 xdrive40 touring (my25),69.5103143,99.82812221,31.54120383,81.2,1
mustang mach-e er awd (my25),58.84145224,99.82766045,27.47754689,88.0,2
emeya r,47.41737102,99.82716556,30.75116047,98.9,3
ev6 gt,37.41081334,99.82668853,31.54082711,80.0,0
ev6 gt,37.41081334,99.8264536,29.40645585,80.0,0
ev6 gt,37.41081334,99.82622321,29.77598329,80.0,0
ev6 gt,37.41081334,99.82597054,33.20539871,80.0,0
ev6 gt,37.41081334,99.82572256,33.00895646,80.0,0
ev6 gt,37.41081334,99.82548901,30.26389862,80.0,0
ev6 gt,37.41081334,99.82523963,30.84985864,80.0,0
ev6 gt,37.41081334,99.82499512,32.32804418,80.0,0
ev6 gt,37.41081334,99.8247591,31.31852378,80.0,0
ev6 gt,37.41081334,99.8245138,28.78751719,80.0,0
ev6 gt,37.41081334,99.82428293,28.04091948,80.0,0
ev6 gt,37.41081334,99.82405225,33.47269275,80.0,0
ev6 gt,37.41081334,99.82380929,32.01573125,80.0,0
ev6 gt,37.41081334,99.82356457,28.29899594,80.0,0
ev6 gt,37.41081334,99.82331644,29.18765694,80.0,0
ev6 gt,37.41081334,99.82307003,28.9965743,80.0,0
ev6 gt,37.41081334,99.82282646,30.61994131,80.0,0
ev6 gt,27.03003507,99.82231885,33.44724769,80.0,0
3 long range performance,80.0,99.82164082,29.42680312,107.0,4
3 long range performance,80.0,99.82139191,30.35533239,107.0,4
3 long range performance,80.0,99.82115231,29.01818396,107.0,4
3 long range performance,80.0,99.82091107,29.8181456,107.0,4
i5 xdrive40 touring (my25),70.13978049,99.82041471,29.05180418,81.2,1
mustang mach-e er awd (my25),59.15541831,99.81994838,29.74582633,88.0,2
emeya r,47.37642776,99.81946041,33.23948195,98.9,3
emeya r,47.37642776,99.81922121,36.1429682,98.9,3
emeya r,47.37642776,99.81897633,32.10284943,98.9,3
emeya r,47.37642776,99.81874316,37.46392704,98.9,3
emeya r,47.37642776,99.81849217,30.54012556,98.9,3
emeya r,47.37642776,99.8182427,34.85562226,98.9,3
emeya r,47.37642776,99.81799548,28.28307761,98.9,3
emeya r,47.37642776,99.81775482,31.22569802,98.9,3
emeya r,47.37642776,99.81751433,30.77798974,98.9,3
emeya r,47.37642776,99.81728145,30.20129229,98.9,3
emeya r,47.37642776,99.81703695,31.01534389,98.9,3
emeya r,47.37642776,99.81678479,33.81698938,98.9,3
emeya r,47.37642776,99.81653493,28.88810365,98.9,3
ev6 gt,37.73619897,99.81604925,31.27052082,80.0,0
ev6 gt,28.00817525,99.81556368,32.46569176,80.0,0
ev6 gt,28.00817525,99.81533007,33.13581219,80.0,0
ev6 gt,28.00817525,99.81508696,29.26514027,80.0,0
ev6 gt,28.00817525,99.81485524,29.80777442,80.0,0
ev6 gt,28.00817525,99.81460219,29.34223073,80.0,0
ev6 gt,28.00817525,99.81436227,30.15027981,80.0,0
ev6 gt,28.00817525,99.81411944,30.56505195,80.0,0
ev6 gt,28.00817525,99.81387773,29.19581264,80.0,0
ev6 gt,28.00817525,99.81362569,30.65378682,80.0,0
ev6 gt,28.00817525,99.81337668,29.24460094,80.0,0
3 long range performance,80.0,99.81267755,31.00055224,107.0,4
i5 xdrive40 touring (my25),68.63493704,99.81218474,31.33297625,81.2,1
i5 xdrive40 touring (my25),68.63493704,99.81193824,31.86109897,81.2,1
i5 xdrive40 touring (my25),68.63493704,99.81168759,25.81181294,81.2,1
i5 xdrive40 touring (my25),68.63493704,99.81144879,27.13250495,81.2,1
i5 xdrive40 touring (my25),68.63493704,99.81121494,31.83377492,81.2,1
i5 xdrive40 touring (my25),68.63493704,99.81097072,32.88848573,81.2,1
i5 xdrive40 touring (my25),68.63493704,99.81073383,31.07214942,81.2,1
i5 xdrive40 touring (my25),68.63493704,99.81049338,28.44468876,81.2,1
i5 xdrive40 touring (my25),68.63493704,99.81024822,30.66194904,81.2,1
i5 xdrive40 touring (my25),68.63493704,99.80999569,33.88054766,81.2,1
i5 xdrive40 touring (my25),68.63493704,99.80974979,33.1677667,81.2,1
i5 xdrive40 touring (my25),68.63493704,99.80950316,32.26296486,81.2,1
mustang mach-e er awd (my25),57.2025867,99.80901452,31.003846,88.0,2
emeya r,46.59492394,99.80853893,35.63184848,98.9,3
emeya r,46.59492394,99.80830725,31.35241171,98.9,3
emeya r,46.59492394,99.80807123,28.97731234,98.9,3
emeya r,46.59492394,99.80781952,34.17201396,98.9,3
emeya r,46.59492394,99.80757608,28.17309306,98.9,3
emeya r,46.59492394,99.80733731,32.09927484,98.9,3
emeya r,46.59492394,99.80708878,32.14294579,98.9,3
emeya r,46.59492394,99.80684472,32.17525147,98.9,3
emeya r,46.59492394,99.80660503,28.63504278,98.9,3
emeya r,46.59492394,99.80636815,27.8546506,98.9,3
ev6 gt,35.38918456,99.80589804,32.97639755,80.0,0
ev6 gt,23.65143543,99.80539589,30.80302147,80.0,0
ev6 gt,23.65143543,99.80516187,33.10092686,80.0,0
ev6 gt,23.65143543,99.80491394,30.26138451,80.0,0
ev6 gt,23.65143543,99.80467761,31.75236208,80.0,0
ev6 gt,23.65143543,99.80444471,28.74891206,80.0,0
ev6 gt,23.65143543,99.80419469,31.42600244,80.0,0
ev6 gt,23.65143543,99.80396385,27.43554351,80.0,0
ev6 gt,23.65143543,99.80371744,29.05868978,80.0,0
ev6 gt,23.65143543,99.8034639,31.0744431,80.0,0
ev6 gt,23.65143543,99.80321164,30.77516516,80.0,0
ev6 gt,23.65143543,99.802965,31.15127521,80.0,0
ev6 gt,23.65143543,99.80271134,27.1177938,80.0,0
3 long range performance,80.0,99.80200631,29.56980894,107.0,4
i5 xdrive40 touring (my25),69.6330997,99.80150485,32.07973599,81.2,1
i5 xdrive40 touring (my25),69.6330997,99.80126883,31.57569261,81.2,1
i5 xdrive40 touring (my25),69.6330997,99.80103414,31.23516105,81.2,1
i5 xdrive40 touring (my25),69.6330997,99.8007877,29.83435488,81.2,1
i5 xdrive40 touring (my25),69.6330997,99.80054102,31.02035941,81.2,1
i5 xdrive40 touring (my25),69.6330997,99.80029867,31.54279752,81.2,1
i5 xdrive40 touring (my25),69.6330997,99.80005078,31.41774695,81.2,1
i5 xdrive40 touring (my25),69.6330997,99.79982012,31.70940889,81.2,1
i5 xdrive40 touring (my25),69.6330997,99.79956636,33.18830799,81.2,1
i5 xdrive40 touring (my25),69.6330997,99.79932829,33.36170698,81.2,1
mustang mach-e er awd (my25),58.4125148,99.79882638,31.02615993,88.0,2
emeya r,48.74251763,99.79833406,30.33199262,98.9,3
emeya r,48.74251763,99.79809461,29.45410354,98.9,3
emeya r,48.74251763,99.79785366,26.83454551,98.9,3
emeya r,48.74251763,99.79761417,31.17278826,98.9,3
emeya r,48.74251763,99.79738299,29.64921857,98.9,3
emeya r,48.74251763,99.79715263,30.19825722,98.9,3
emeya r,48.74251763,99.79692084,34.80634333,98.9,3
emeya r,48.74251763,99.79666912,30.17264233,98.9,3
emeya r,48.74251763,99.79642564,31.25856956,98.9,3
emeya r,48.74251763,99.79618256,30.37604345,98.9,3
emeya r,48.74251763,99.79595016,29.22436853,98.9,3
emeya r,48.74251763,99.79570595,29.66820315,98.9,3
emeya r,38.69082976,99.79519894,29.25176901,98.9,3
ev6 gt,27.21862577,99.79471902,31.64885201,80.0,0
ev6 gt,27.21862577,99.79447692,30.66426423,80.0,0
ev6 gt,27.21862577,99.79423772,29.03416988,80.0,0
ev6 gt,27.21862577,99.79400682,32.2274427,80.0,0
ev6 gt,27.21862577,99.79376633,30.77001155,80.0,0
ev6 gt,27.21862577,99.79351743,30.27597901,80.0,0
ev6 gt,27.21862577,99.79328693,29.44568171,80.0,0
ev6 gt,27.21862577,99.79305623,31.3376577,80.0,0
ev6 gt,27.21862577,99.79280751,29.03027918,80.0,0
ev6 gt,27.21862577,99.79255535,32.58777931,80.0,0
3 long range performance,80.0,99.79186,32.08222721,107.0,4
i5 xdrive40 touring (my25),69.09887696,99.79138112,29.84167159,81.2,1
i5 xdrive40 touring (my25),69.09887696,99.79113688,32.57493793,81.2,1
i5 xdrive40 touring (my25),69.09887696,99.79088582,30.40185474,81.2,1
i5 xdrive40 touring (my25),69.09887696,99.790636,29.2316055,81.2,1
i5 xdrive40 touring (my25),69.09887696,99.79040476,35.21125526,81.2,1
i5 xdrive40 touring (my25),69.09887696,99.79016021,27.27489114,81.2,1
i5 xdrive40 touring (my25),69.09887696,99.78992345,32.98493233,81.2,1
i5 xdrive40 touring (my25),69.09887696,99.78967235,27.76283172,81.2,1
i5 xdrive40 touring (my25),69.09887696,99.78942563,27.88507888,81.2,1
i5 xdrive40 touring (my25),69.09887696,99.7891805,31.07051809,81.2,1
i5 xdrive40 touring (my25),69.09887696,99.78893262,29.62793696,81.2,1
i5 xdrive40 touring (my25),69.09887696,99.78868097,32.25746192,81.2,1
mustang mach-e er awd (my25),58.41879346,99.78821564,27.29895906,88.0,2
emeya r,48.37629737,99.78772767,31.04241165,98.9,3
emeya r,48.37629737,99.78749583,32.04435721,98.9,3
emeya r,48.37629737,99.78725737,29.5236511,98.9,3
emeya r,48.37629737,99.78700573,32.7234955,98.9,3
emeya r,48.37629737,99.78675505,27.77588428,98.9,3
emeya r,48.37629737,99.78651792,29.86015201,98.9,3
emeya r,48.37629737,99.78627875,32.16911623,98.9,3
emeya r,48.37629737,99.78604413,26.83516006,98.9,3
emeya r,48.37629737,99.785812,30.6595055,98.9,3
emeya r,48.37629737,99.78558205,34.39950699,98.9,3
ev6 gt,38.32159137,99.78509456,28.49390013,80.0,0
ev6 gt,26.8648709,99.78460331,32.19398128,80.0,0
ev6 gt,26.8648709,99.78436766,32.52034049,80.0,0
ev6 gt,26.8648709,99.78412772,29.84316705,80.0,0
ev6 gt,26.8648709,99.78389018,29.27403449,80.0,0
ev6 gt,26.8648709,99.78364834,33.45851837,80.0,0
ev6 gt,26.8648709,99.78340556,30.65840711,80.0,0
ev6 gt,26.8648709,99.78316229,28.27782491,80.0,0
ev6 gt,26.8648709,99.78291644,31.9310075,80.0,0
ev6 gt,26.8648709,99.78266746,30.66175448,80.0,0
ev6 gt,26.8648709,99.78242305,31.77955691,80.0,0
ev6 gt,26.8648709,99.78218081,27.98729943,80.0,0
ev6 gt,26.8648709,99.78193927,33.38801079,80.0,0
ev6 gt,26.8648709,99.78170924,34.0839763,80.0,0
ev6 gt,26.8648709,99.78146512,30.04974009,80.0,0
ev6 gt,26.8648709,99.78122495,29.24296922,80.0,0
ev6 gt,26.8648709,99.78097613,31.93055534,80.0,0
3 long range performance,80.0,99.78031268,31.18209684,107.0,4
i5 xdrive40 touring (my25),69.22672767,99.77981086,30.3887828,81.2,1
i5 xdrive40 touring (my25),69.22672767,99.77957538,27.09668716,81.2,1
i5 xdrive40 touring (my25),69.22672767,99.77932814,33.41944136,81.2,1
i5 xdrive40 touring (my25),69.22672767,99.77908209,30.7669566,81.2,1
mustang mach-e er awd (my25),57.84019328,99.77858258,31.21612032,88.0,2
emeya r,47.53196451,99.77810739,30.54366073,98.9,3
ev6 gt,36.08073387,99.77763912,28.75184413,80.0,0
ev6 gt,36.08073387,99.77738962,27.9546639,80.0,0
ev6 gt,36.08073387,99.77714541,30.85371734,80.0,0
ev6 gt,36.08073387,99.77690798,31.72224454,80.0,0
ev6 gt,36.08073387,99.7766781,29.37210728,80.0,0
ev6 gt,36.08073387,99.77643981,28.67518566,80.0,0
ev6 gt,36.08073387,99.77619075,31.50217045,80.0,0
ev6 gt,36.08073387,99.77593705,33.65399486,80.0,0
ev6 gt,36.08073387,99.77568851,29.72489278,80.0,0
ev6 gt,36.08073387,99.77543805,30.24818013,80.0,0
ev6 gt,36.08073387,99.77519945,28.44215201,80.0,0
ev6 gt,36.08073387,99.77495082,30.82301451,80.0,0
ev6 gt,36.08073387,99.7747111,30.84831677,80.0,0
ev6 gt,36.08073387,99.77447341,29.48753936,80.0,0
ev6 gt,36.08073387,99.77422646,31.65623354,80.0,0
ev6 gt,36.08073387,99.77397555,30.75854884,80.0,0
ev6 gt,36.08073387,99.77373596,31.18839579,80.0,0
ev6 gt,26.01137761,99.77324242,28.31715012,80.0,0
3 long range performance,80.0,99.77256146,30.07279989,107.0,4
3 long range performance,80.0,99.77232172,28.6419315,107.0,4
3 long range performance,80.0,99.7720857,32.86485338,107.0,4
3 long range performance,80.0,99.77184255,30.93534862,107.0,4
i5 xdrive40 touring (my25),68.65960577,99.77136442,30.60786588,81.2,1
mustang mach-e er awd (my25),58.58746819,99.77085783,33.48374965,88.0,2
emeya r,46.82038791,99.77038,28.82673487,98.9,3
emeya r,46.82038791,99.77014329,32.29937066,98.9,3
emeya r,46.82038791,99.76989591,28.17926551,98.9,3
emeya r,46.82038791,99.76964403,27.86682245,98.9,3
emeya r,46.82038791,99.76939814,31.8041852,98.9,3
emeya r,46.82038791,99.76916246,27.44459548,98.9,3
emeya r,46.82038791,99.76890866,31.75147973,98.9,3
